ID,GiftCnt36,GiftCntAll,GiftCntCard36,GiftCntCardAll,GiftAvgLast,GiftAvg36,GiftAvgAll,GiftAvgCard36,GiftTimeLast,GiftTimeFirst,PromCnt12,PromCnt36,PromCntAll,PromCntCard12,PromCntCard36,PromCntCardAll,StatusCat96NK,StatusCatStarAll,DemCluster,DemAge,DemGender,DemHomeOwner,DemMedHomeValue,DemPctVeterans,DemMedIncome
00063985,7,22,3,7,$8.00,$7.57,$5.64,$7.33,15,68,11,30,53,5,14,21,S,1,45,,M,U,$41200,30,$0
00063994,5,10,3,5,$5.00,$5.00,$5.00,$5.00,15,81,11,30,51,5,13,20,A,0,36,,F,H,$43000,36,$42507
00063992,1,2,0,1,$20.00,$20.00,$12.50,,21,44,10,21,25,4,4,9,A,0,36,,M,U,$43000,36,$0
00064064,2,7,1,3,$15.00,$15.50,$11.71,$16.00,25,81,12,32,52,6,15,22,A,0,31,85,F,U,$23100,22,$0
00064032,2,10,2,7,$20.00,$15.00,$9.10,$15.00,18,79,13,30,55,6,14,23,A,1,30,73,M,U,$42600,45,$46594
00064039,2,13,1,6,$15.00,$15.00,$9.23,$15.00,18,113,12,32,69,5,14,28,A,1,30,48,F,H,$23600,50,$46594
00064025,1,4,0,2,$24.00,$24.00,$13.00,,18,68,13,29,43,6,6,16,A,0,30,38,M,H,$38900,42,$46594
00064061,2,6,1,4,$17.00,$16.00,$12.83,$15.00,19,69,13,31,49,6,15,21,A,1,16,35,M,H,$50800,28,$53270
00064052,1,1,1,1,$25.00,$25.00,$25.00,$25.00,17,17,11,16,14,5,7,6,F,0,40,62,F,U,$79100,34,$53270
00064073,5,5,2,2,$20.00,$10.00,$10.00,$6.50,16,25,15,26,24,5,10,8,N,0,27,66,F,H,$33500,25,$32294
00064072,1,1,0,0,$20.00,$20.00,$20.00,,16,16,12,17,14,5,5,6,F,0,32,65,F,U,$28400,41,$32294
00064112,3,17,1,11,$10.00,$6.67,$4.82,$5.00,18,125,13,32,71,6,16,30,A,1,31,57,F,H,$43000,24,$41228
00064079,11,14,5,6,$5.00,$8.73,$8.79,$6.00,18,72,14,35,55,6,16,21,S,1,27,73,F,H,$27100,45,$41228
00064110,1,18,0,10,$10.00,$10.00,$7.78,,19,104,11,25,62,4,4,24,A,1,30,42,F,H,$41000,35,$41228
00064109,5,16,3,8,$10.00,$7.80,$6.56,$7.67,18,105,13,33,63,6,17,29,S,1,24,83,F,H,$67700,30,$41228
00064091,8,9,6,6,$10.00,$10.63,$10.11,$10.67,23,36,10,26,27,4,13,12,A,1,30,63,F,H,$41000,40,$41228
00064106,2,8,1,3,$30.00,$28.50,$24.63,$30.00,15,88,14,36,64,6,17,26,A,0,31,86,M,H,$91800,32,$54233
00064152,3,27,2,15,$13.00,$13.00,$9.15,$12.50,20,129,13,32,79,6,14,30,S,1,16,54,M,H,$47500,32,$56210
00012403,3,10,3,5,$50.00,$56.67,$45.50,$56.67,5,63,21,39,58,7,17,18,A,0,39,,F,U,$68900,24,$0
00064157,1,2,0,0,$6.00,$15.00,$10.50,,18,20,11,18,16,4,4,6,N,0,31,50,F,U,$42300,25,$0
00064181,4,15,2,9,$21.00,$19.75,$13.40,$18.50,16,128,13,33,66,6,17,32,A,1,44,39,F,H,$59000,30,$45788
00064176,3,20,2,9,$10.00,$10.67,$8.95,$8.50,22,98,10,26,63,5,14,26,A,1,37,,F,U,$59600,40,$45788
00064183,3,15,1,13,$10.00,$6.67,$6.53,$5.00,17,126,13,33,74,6,15,31,S,1,28,74,M,H,$35800,48,$45788
00012873,3,25,2,11,$25.00,$20.00,$9.28,$17.50,21,126,27,46,99,6,17,37,S,1,00,66,F,H,$47400,0,$51091
00064190,5,6,4,5,$12.00,$9.40,$8.67,$8.75,18,41,12,30,32,6,15,14,A,1,28,74,F,H,$40400,39,$51091
00064214,2,4,0,2,$15.00,$15.00,$11.38,,19,67,11,23,24,5,5,11,A,0,30,,F,H,$21900,38,$37227
00064228,5,22,1,10,$4.00,$4.20,$3.27,$5.00,18,129,10,31,70,5,15,29,S,1,39,39,F,H,$50200,34,$45235
00064235,2,8,2,6,$25.00,$22.50,$17.13,$22.50,21,104,13,30,65,6,15,27,A,0,31,,M,U,$0,0,$0
00061697,3,5,2,3,$15.00,$11.67,$10.00,$12.00,24,45,12,29,33,6,14,14,A,0,25,41,F,U,$29800,13,$0
00064241,2,4,0,1,$25.00,$20.00,$13.75,,19,41,13,33,32,6,6,14,A,0,36,68,M,U,$32400,15,$43112
00010396,2,23,2,8,$60.00,$42.50,$22.96,$42.50,21,136,17,36,86,8,18,36,A,0,53,78,F,U,$34200,34,$37304
00064278,2,8,1,4,$15.00,$15.00,$11.75,$15.00,19,79,12,31,58,6,15,21,A,0,36,50,F,U,$29600,35,$0
00064277,1,12,1,6,$25.00,$25.00,$9.58,$25.00,19,63,13,35,55,6,17,22,A,1,36,37,M,U,$26600,26,$41200
00064279,1,10,0,5,$20.00,$20.00,$11.70,,19,91,13,32,60,6,6,24,A,1,41,,F,U,$25800,37,$0
00007828,2,19,2,10,$100.00,$125.00,$77.74,$125.00,21,122,33,54,128,6,17,31,A,1,45,,U,U,$30800,39,$0
00064302,2,6,0,2,$30.00,$27.50,$18.67,,24,95,12,32,63,6,6,30,A,0,45,59,M,U,$45200,37,$41522
00064307,2,10,2,5,$20.00,$16.00,$10.00,$16.00,26,123,11,29,64,5,13,28,A,0,49,58,F,U,$38600,31,$0
00064312,7,9,2,2,$15.00,$12.71,$13.22,$10.00,18,33,13,32,33,6,15,13,A,0,53,,F,U,$42800,37,$42604
00064314,1,5,1,2,$15.00,$15.00,$12.20,$15.00,21,55,12,31,45,6,15,17,A,0,53,36,M,H,$26700,37,$42604
00001984,8,16,4,9,$7.00,$6.88,$6.50,$6.75,5,68,17,38,71,7,18,26,A,1,49,,U,U,$58800,40,$0
00007958,3,119,3,20,$10.00,$12.00,$7.50,$12.00,4,570,27,46,124,8,18,36,A,1,30,81,F,U,$23100,25,$0
00064336,3,10,2,8,$10.00,$11.67,$9.20,$12.50,24,104,11,32,67,6,16,26,S,1,27,,M,U,$49500,16,$0
00064381,2,5,0,2,$15.00,$14.50,$11.20,,15,93,8,22,48,2,2,18,E,0,27,,F,U,$66400,30,$0
00043609,0,6,0,1,$16.00,$0.00,$9.33,,27,64,11,11,49,5,5,17,A,0,33,,F,H,$62100,23,$54926
00012489,3,10,1,3,$35.00,$25.67,$22.00,$24.00,6,76,32,53,80,7,17,22,A,0,22,77,F,U,$103300,15,$57372
00064399,4,4,1,1,$11.00,$8.50,$8.50,$5.00,18,24,13,24,23,6,11,9,N,0,22,67,F,U,$87700,20,$57372
00064393,1,1,1,1,$15.00,$15.00,$15.00,$15.00,15,15,7,9,9,2,3,3,E,0,34,,U,U,$100000,24,$0
00064414,1,3,1,3,$20.00,$20.00,$11.33,$20.00,19,68,10,16,33,4,6,11,A,0,22,67,M,H,$95300,19,$57372
00064396,1,1,1,1,$20.00,$20.00,$20.00,$20.00,17,17,10,15,13,4,6,5,F,0,34,,M,U,$88600,19,$0
00064426,4,14,2,7,$20.00,$18.00,$13.29,$17.00,25,105,12,34,66,6,17,29,A,1,24,76,U,U,$116600,36,$0
00064363,2,2,0,0,$15.00,$15.00,$15.00,,26,32,9,25,24,4,4,10,A,0,30,32,F,U,$88600,35,$57372
00064431,1,1,1,1,$15.00,$15.00,$15.00,$15.00,21,21,8,15,13,3,6,5,F,0,45,,F,H,$33100,29,$44559
00064449,2,10,2,8,$25.00,$22.50,$15.00,$22.50,24,113,12,33,70,6,16,29,A,0,53,43,M,H,$26400,29,$40938
00064451,3,3,3,3,$12.00,$10.67,$10.67,$10.67,16,24,13,22,21,5,9,8,N,1,49,,U,U,$51000,31,$49946
00004919,4,30,4,17,$15.00,$11.00,$8.97,$11.00,20,128,26,45,110,5,15,36,A,1,00,,F,H,$49500,0,$49946
00064477,3,3,2,2,$10.00,$7.33,$7.33,$6.00,15,27,12,24,21,5,10,9,N,1,44,32,M,H,$63000,30,$49262
00064498,3,19,1,12,$10.00,$10.00,$6.37,$10.00,16,130,13,33,71,6,15,29,S,1,36,,F,U,$52600,30,$0
00064485,1,5,0,3,$20.00,$20.00,$17.80,,18,69,13,29,51,6,6,19,A,1,37,48,M,H,$43800,36,$49262
00012282,2,5,1,2,$100.00,$87.50,$66.00,$75.00,11,57,28,47,70,6,16,20,A,0,40,79,F,H,$53500,40,$49262
00064530,3,22,2,10,$20.00,$20.33,$12.45,$20.50,24,93,13,35,70,6,17,26,S,1,46,78,M,U,$52800,32,$47006
00064454,2,5,1,2,$20.00,$15.00,$12.00,$20.00,21,74,12,31,49,6,14,20,A,0,43,,F,U,$52800,38,$0
00064538,3,10,0,3,$10.00,$8.33,$7.10,,18,104,14,32,62,6,6,24,A,0,43,,F,U,$35300,32,$41442
00064556,4,23,3,15,$10.00,$7.50,$6.30,$8.00,16,101,13,29,70,6,15,26,S,1,45,83,M,H,$47600,24,$45434
00064560,2,14,2,13,$15.00,$15.00,$11.07,$15.00,22,126,12,33,72,6,16,33,A,1,43,60,F,U,$41400,32,$46513
00064586,1,4,0,1,$25.00,$25.00,$15.50,,18,56,13,31,44,6,6,17,A,0,34,53,M,H,$135300,41,$60700
00065129,5,6,3,3,$12.00,$12.60,$11.50,$13.00,18,29,15,29,30,6,13,11,A,1,40,47,M,H,$51800,34,$60700
00064603,2,9,0,2,$31.00,$28.50,$18.22,,18,89,13,35,60,6,6,26,A,0,44,55,M,H,$86700,34,$68375
00064608,1,8,1,4,$19.00,$19.00,$12.25,$19.00,21,57,12,31,48,6,15,20,A,1,44,30,F,H,$83700,25,$77130
00064612,1,19,1,12,$20.00,$20.00,$6.05,$20.00,18,126,13,32,69,6,15,32,A,1,44,79,M,U,$99700,38,$77130
00064619,1,1,1,1,$15.00,$15.00,$15.00,$15.00,21,21,8,15,13,3,6,5,N,0,13,39,F,H,$198200,26,$110322
00064673,1,7,1,6,$30.00,$30.00,$15.71,$30.00,21,105,8,26,61,4,13,25,A,0,16,61,M,U,$71100,40,$0
00064663,3,3,3,3,$10.00,$13.33,$13.33,$13.33,21,29,12,25,24,6,13,11,A,1,17,61,F,H,$67800,31,$65119
00188675,2,2,1,1,$25.00,$25.00,$25.00,$25.00,5,17,10,14,12,5,7,6,F,0,31,71,M,U,$58500,30,$65119
00008167,0,22,0,9,$10.00,$0.00,$11.86,,9,105,36,36,102,5,5,26,A,1,08,76,F,H,$50600,44,$55282
00064713,4,8,3,5,$25.00,$22.50,$18.88,$23.33,23,89,13,32,61,6,15,24,A,0,05,75,M,H,$62900,27,$55282
00064694,4,6,2,3,$12.00,$11.25,$10.17,$11.00,16,44,13,32,35,6,14,15,A,1,05,79,F,H,$65200,40,$55282
00064721,1,10,0,7,$10.00,$10.00,$14.30,,26,125,9,27,65,4,4,26,A,1,05,43,M,H,$87500,31,$55282
00064704,3,9,1,4,$10.00,$10.67,$13.00,$10.00,19,76,13,33,55,6,15,22,A,0,05,4,F,H,$70800,41,$55282
00064699,4,5,1,2,$11.00,$10.75,$9.60,$10.00,19,45,12,29,32,6,13,13,A,0,08,46,M,H,$55800,33,$55282
00064688,1,1,0,0,$15.00,$15.00,$15.00,,26,26,7,19,17,3,3,7,N,0,08,75,M,H,$45400,28,$55282
00064686,2,3,0,0,$20.00,$17.50,$15.00,,18,30,14,28,27,6,6,10,A,0,05,77,M,U,$55200,37,$55282
00067112,1,1,0,0,$15.00,$15.00,$15.00,,20,20,9,16,14,3,3,5,F,0,18,,U,U,$62600,50,$0
00008541,1,17,1,3,$50.00,$50.00,$42.35,$50.00,5,198,21,40,88,7,16,28,A,0,13,83,F,H,$272000,39,$109313
00064750,2,5,2,4,$19.00,$18.00,$15.20,$18.00,16,64,14,34,51,6,15,19,A,0,13,61,M,H,$272000,44,$109313
00064779,2,11,1,6,$15.00,$12.50,$8.27,$15.00,21,97,12,31,68,6,15,32,A,1,20,85,F,U,$83800,26,$64119
00064774,1,11,0,2,$44.00,$50.00,$14.55,,22,69,8,24,38,4,4,15,A,0,17,7,M,H,$83800,26,$64119
00064798,2,4,2,4,$25.00,$25.00,$17.50,$25.00,22,52,13,33,41,6,16,18,A,0,10,54,F,H,$39000,29,$43750
00064799,1,4,0,1,$15.00,$15.00,$15.00,,17,51,12,31,41,5,5,18,A,0,10,83,F,H,$32100,22,$43750
00064818,1,1,1,1,$25.00,$25.00,$25.00,$25.00,20,20,11,18,16,5,8,7,F,0,17,55,M,U,$44200,29,$59646
00000152,4,23,3,8,$50.00,$58.75,$31.96,$61.67,12,89,29,51,105,11,22,41,A,0,17,78,M,H,$74200,33,$57224
00002125,3,6,3,4,$10.00,$8.33,$7.83,$8.33,7,53,24,42,60,7,15,19,A,0,18,41,M,H,$65800,32,$57224
00064886,7,19,5,9,$3.00,$3.29,$3.00,$3.00,16,75,14,32,51,5,14,19,S,1,18,68,M,H,$65800,32,$57224
00064875,5,8,4,5,$5.00,$5.80,$5.25,$6.00,15,44,15,30,36,6,14,14,A,1,16,,M,U,$65800,44,$0
00064887,1,4,1,2,$20.00,$20.00,$16.25,$20.00,20,76,10,24,46,4,10,17,A,0,32,33,U,U,$59800,23,$0
00070591,8,10,5,6,$10.00,$10.50,$10.00,$10.40,17,45,14,33,42,6,16,16,S,1,45,77,F,U,$84500,40,$0
00064927,2,14,2,6,$15.00,$12.50,$8.43,$12.50,22,75,12,34,59,6,17,24,A,0,28,26,F,H,$112000,41,$55716
00064907,1,1,1,1,$20.00,$20.00,$20.00,$20.00,22,22,7,13,12,3,6,5,N,0,20,55,F,U,$93100,31,$55716
00064931,4,10,3,6,$10.00,$8.50,$6.80,$7.33,16,89,14,33,58,6,15,22,A,0,28,74,F,U,$112000,41,$55716
00064916,6,9,2,3,$7.00,$6.00,$5.00,$6.00,15,40,13,33,32,5,14,14,A,0,31,69,F,U,$34400,27,$55716
00064915,3,4,1,2,$20.00,$17.33,$14.25,$20.00,15,41,11,30,33,5,13,13,A,0,20,35,F,H,$103600,39,$55716
00064902,1,1,1,1,$15.00,$15.00,$15.00,$15.00,16,16,6,11,8,2,4,3,F,0,28,74,M,U,$112000,41,$55716
00064950,6,9,1,1,$20.00,$15.50,$15.33,$12.00,15,55,15,36,51,6,17,19,A,0,12,,M,U,$144700,22,$68347
00064990,10,22,6,11,$5.00,$5.20,$4.95,$5.33,16,92,14,33,66,6,17,26,S,1,40,85,U,U,$62300,39,$0
00064994,1,26,1,12,$10.00,$10.00,$10.46,$10.00,21,126,10,25,76,4,10,27,A,1,36,68,F,U,$60000,30,$0
00142272,5,6,2,2,$14.00,$10.80,$10.67,$12.00,23,32,12,29,28,6,14,12,A,0,12,,F,U,$88400,25,$0
00065017,2,5,0,2,$15.00,$12.00,$7.80,,17,63,12,31,42,6,6,17,A,0,31,47,F,H,$32700,39,$50650
00065010,3,3,1,1,$18.00,$14.67,$14.67,$18.00,17,32,12,24,25,6,12,10,A,0,20,49,M,H,$69500,25,$50650
00068790,1,1,1,1,$15.00,$15.00,$15.00,$15.00,17,17,10,15,13,4,6,5,F,0,12,59,F,H,$137500,37,$76857
00065040,5,8,2,4,$5.00,$5.20,$4.75,$4.50,15,57,12,30,41,6,14,17,A,0,12,51,F,H,$115300,20,$76857
00065257,4,7,1,2,$10.00,$9.00,$7.71,$10.00,18,53,13,29,39,6,13,15,A,0,08,69,M,U,$117700,41,$76857
00065034,2,2,1,1,$25.00,$25.00,$25.00,$25.00,21,31,13,28,26,6,13,11,A,0,12,33,F,H,$117700,26,$76857
00065044,9,33,7,18,$8.00,$6.67,$4.12,$6.86,17,104,13,34,69,6,17,29,S,1,16,7,F,U,$137500,30,$76857
00065059,3,4,1,2,$25.00,$20.00,$16.25,$15.00,16,45,12,30,37,5,13,14,A,0,12,71,U,U,$170800,29,$0
00064662,3,3,3,3,$15.00,$12.33,$12.33,$12.33,17,29,12,25,24,6,13,11,A,0,18,66,M,H,$84000,33,$67735
00065067,2,5,1,4,$17.00,$16.00,$11.40,$17.00,17,69,12,32,47,6,15,19,A,0,12,45,F,H,$170800,29,$67735
00065077,4,13,3,10,$9.00,$9.25,$6.38,$9.33,17,129,14,31,70,6,13,27,A,1,12,58,M,H,$163500,34,$67735
00065051,4,4,3,3,$5.00,$6.50,$6.50,$5.00,16,29,14,27,24,6,12,10,A,1,17,59,M,H,$89100,32,$67735
00069461,2,2,1,1,$21.00,$18.00,$18.00,$15.00,17,30,12,24,22,5,11,10,A,0,18,47,M,H,$170800,32,$67735
00065072,4,21,3,12,$14.00,$14.75,$13.52,$15.00,19,105,13,32,69,6,17,29,S,1,17,73,M,H,$0,32,$67735
00065111,6,16,2,7,$6.00,$8.83,$6.75,$13.00,16,114,19,39,76,9,18,33,F,1,18,80,F,U,$85600,16,$71424
00065112,4,30,2,14,$10.00,$10.00,$6.77,$9.50,16,130,13,32,77,6,16,32,S,1,18,72,F,H,$85500,30,$71424
00010617,2,5,2,4,$50.00,$37.50,$24.80,$37.50,22,52,17,38,58,6,16,18,A,0,38,81,F,U,$64700,56,$71424
00065119,6,25,3,18,$9.00,$9.00,$6.88,$9.00,15,128,12,32,82,5,14,32,S,1,44,65,M,H,$51500,35,$61835
00065120,5,6,4,4,$11.00,$9.60,$9.67,$9.25,15,29,13,26,26,6,14,12,A,1,18,47,F,H,$92100,25,$67000
00064778,2,13,2,7,$20.00,$20.00,$12.54,$20.00,24,125,12,33,69,6,16,29,A,1,09,81,F,U,$98500,16,$67000
00186044,2,6,0,1,$15.00,$20.00,$17.50,,9,89,29,46,79,6,6,21,A,0,38,71,M,H,$98500,28,$67000
00046441,7,17,3,6,$5.00,$3.57,$3.41,$3.00,18,75,9,31,52,4,15,22,S,1,41,70,M,H,$92100,50,$67000
00188603,2,11,1,7,$25.00,$25.00,$20.91,$25.00,5,126,18,40,78,8,19,36,A,0,40,63,M,H,$86700,30,$66146
00065132,2,3,1,2,$15.00,$12.50,$10.00,$15.00,15,39,11,28,28,5,11,11,A,0,40,61,M,U,$86900,41,$66146
00072848,7,19,4,10,$15.00,$15.00,$11.42,$16.25,15,123,14,36,78,6,17,31,S,1,42,80,U,U,$81600,27,$66146
00065193,6,18,2,9,$5.00,$6.00,$5.22,$5.00,15,124,12,30,65,5,13,29,S,1,16,49,F,H,$54500,30,$54200
00065187,2,8,1,3,$25.00,$25.00,$13.75,$25.00,26,86,10,32,54,5,16,23,A,0,21,85,F,H,$34200,30,$41963
00065200,3,28,2,17,$10.00,$8.33,$1.96,$7.50,26,130,9,26,58,4,12,26,A,1,26,84,M,U,$67500,24,$0
00065186,4,13,3,9,$10.00,$9.00,$7.31,$9.67,17,81,13,32,57,6,15,23,S,1,27,82,M,H,$57600,37,$41963
00065175,2,3,0,0,$25.00,$22.50,$20.00,,18,45,13,31,34,6,6,14,A,0,12,,F,U,$73000,35,$41963
00065168,1,2,0,0,$27.00,$27.00,$26.00,,18,31,13,27,24,6,6,10,A,0,00,,M,U,$28900,0,$41963
00065160,2,2,2,2,$16.00,$13.00,$13.00,$13.00,24,28,9,22,21,4,10,9,A,0,30,47,M,H,$35800,24,$41963
00065226,3,20,1,9,$10.00,$10.00,$8.75,$10.00,19,120,13,32,75,6,16,32,S,1,43,73,F,U,$64600,25,$70000
00188987,2,17,1,11,$10.00,$12.50,$10.24,$15.00,4,92,9,19,47,5,11,20,A,1,08,84,M,U,$51400,45,$0
00065243,3,4,3,4,$15.00,$14.00,$13.00,$14.00,17,40,12,33,35,6,17,16,A,1,08,67,M,H,$51100,46,$49118
00065282,2,15,0,8,$20.00,$17.00,$8.67,,18,125,15,35,72,6,6,29,A,1,08,42,F,U,$55600,36,$49118
00065258,2,4,1,1,$16.00,$16.00,$11.75,$16.00,19,56,12,31,44,6,15,17,A,0,10,75,M,H,$47000,24,$49118
00065261,2,4,1,3,$25.00,$20.00,$14.00,$15.00,18,64,13,29,43,6,13,16,A,0,20,48,F,H,$88300,30,$49118
00065251,4,8,3,5,$15.00,$15.00,$12.63,$15.00,19,45,13,34,42,6,17,17,A,1,21,61,F,H,$53300,21,$49118
00065312,5,12,2,5,$23.00,$19.40,$12.33,$19.50,19,53,13,34,48,6,17,20,S,1,07,87,F,H,$69100,17,$67614
00044668,5,35,3,15,$5.00,$4.40,$5.03,$4.00,17,128,14,35,78,6,17,33,S,1,28,75,F,H,$82700,43,$67614
00065340,5,24,1,9,$11.00,$11.20,$7.13,$11.00,19,126,13,35,75,6,17,33,A,1,02,,F,U,$74400,34,$0
00065342,1,1,1,1,$25.00,$25.00,$25.00,$25.00,16,16,11,16,14,5,7,6,F,0,14,53,M,H,$141800,15,$97206
00191490,1,1,0,0,$25.00,$25.00,$25.00,,18,18,10,14,12,4,4,4,F,0,00,48,F,U,$107800,26,$97206
00065710,3,10,1,3,$20.00,$18.67,$12.10,$21.00,18,77,14,32,54,6,14,20,A,0,08,40,F,H,$68300,36,$51364
00065383,5,24,3,12,$6.00,$11.80,$9.63,$12.33,15,121,8,29,72,4,15,30,S,1,26,,F,U,$90000,21,$51364
00065373,3,11,0,5,$14.00,$12.67,$10.64,,15,62,13,33,47,6,6,19,S,1,10,45,F,H,$42300,31,$51364
00065371,8,13,5,7,$10.00,$7.63,$7.46,$7.40,16,63,14,33,51,6,16,20,S,1,21,77,F,H,$43700,26,$51364
00065364,2,3,0,1,$15.00,$12.50,$10.00,,15,46,10,25,29,4,4,11,A,0,08,43,F,U,$45600,49,$0
00065355,1,1,1,1,$15.00,$15.00,$15.00,$15.00,22,22,8,15,14,3,6,5,N,0,10,39,F,H,$42300,31,$51364
00065401,4,15,1,7,$5.00,$8.75,$6.67,$5.00,17,64,13,34,50,6,16,21,S,1,05,35,F,U,$60300,34,$66968
00065399,2,4,0,1,$20.00,$15.00,$10.00,,17,53,12,30,34,6,6,13,A,0,05,38,F,U,$65100,31,$0
00065398,2,3,0,0,$20.00,$15.50,$12.00,,18,44,12,28,30,6,6,12,A,0,05,35,F,H,$66100,22,$66968
00065392,1,2,1,1,$6.00,$15.00,$10.50,$15.00,15,16,12,17,14,4,6,5,F,0,12,79,F,H,$69400,22,$66968
00065409,3,19,3,14,$10.00,$10.00,$9.05,$10.00,22,130,11,30,73,5,14,31,A,1,05,40,M,H,$63600,38,$66968
00065435,1,3,0,2,$15.00,$15.00,$15.00,,26,65,9,26,42,4,4,16,A,0,20,47,M,H,$76200,40,$68331
00065443,4,11,1,6,$14.00,$12.50,$10.45,$12.00,19,104,13,34,63,6,16,26,A,1,20,62,F,H,$82900,34,$68331
00065455,2,11,1,8,$20.00,$19.00,$12.18,$20.00,18,125,13,34,70,6,16,32,A,0,16,84,F,H,$83800,32,$68331
00065456,2,11,2,8,$25.00,$19.50,$12.09,$19.50,17,124,13,27,63,6,12,27,A,1,18,47,F,H,$72700,31,$68331
00065432,4,8,3,5,$50.00,$50.00,$33.50,$50.00,23,64,13,35,53,6,17,20,A,0,13,,U,U,$103300,27,$0
00065303,5,5,1,1,$12.00,$10.80,$10.80,$10.00,19,33,13,32,32,6,15,13,S,1,07,25,F,U,$68400,30,$68331
00065470,8,34,5,20,$5.00,$5.25,$4.21,$5.00,19,124,12,33,75,6,17,34,S,1,41,74,F,U,$43700,23,$0
00065466,0,3,0,0,$20.00,$0.00,$20.00,,18,56,12,12,43,6,6,17,A,0,41,70,M,U,$43700,23,$52486
00065488,3,5,2,2,$12.00,$10.67,$8.60,$11.50,16,54,13,24,34,5,9,11,A,0,23,63,F,U,$0,33,$65871
00065482,2,3,1,2,$18.00,$15.00,$13.33,$18.00,20,40,11,29,32,5,12,12,A,0,04,51,F,U,$81900,27,$65871
00065472,1,1,0,0,$20.00,$20.00,$20.00,,18,18,10,15,12,4,4,5,F,0,20,32,M,H,$85800,27,$65871
00068416,2,3,1,2,$15.00,$12.50,$10.00,$15.00,25,38,10,29,30,4,12,12,A,0,08,,F,H,$90500,25,$75224
00065499,5,5,3,3,$10.00,$8.40,$8.40,$9.00,22,32,12,28,29,6,13,11,A,0,12,64,M,H,$84200,34,$75224
00010807,1,7,0,3,$25.00,$25.00,$18.29,,9,104,22,43,85,8,8,29,A,0,13,41,F,H,$101900,34,$75224
00065529,3,21,2,12,$15.00,$15.00,$11.14,$12.50,20,119,13,35,81,6,17,34,A,1,35,42,F,U,$149800,54,$63008
00065526,4,16,3,12,$15.00,$11.00,$6.81,$11.33,17,105,13,32,69,6,16,28,S,1,40,,U,H,$93100,30,$63008
00065517,4,6,1,2,$20.00,$20.00,$18.33,$20.00,18,45,13,32,36,6,16,16,A,0,40,41,M,H,$69600,31,$63008
00065205,3,11,1,6,$10.00,$10.67,$10.00,$12.00,19,86,14,34,60,6,15,23,A,1,46,,U,U,$63400,29,$0
00068113,4,6,2,3,$15.00,$9.25,$7.83,$8.50,19,56,12,32,42,6,15,16,A,1,23,,F,U,$93800,30,$0
00065571,5,26,4,17,$5.00,$5.00,$4.04,$5.00,21,111,11,29,70,5,14,30,S,1,08,66,U,H,$54700,33,$57954
00065612,1,26,0,12,$82.00,$82.00,$19.04,,18,127,14,36,83,6,6,34,A,1,18,44,M,U,$71800,38,$0
00065593,3,3,1,1,$15.00,$12.33,$12.33,$10.00,16,35,12,28,26,5,12,11,A,0,08,54,M,U,$67300,28,$55836
00065592,4,6,3,3,$5.00,$6.00,$5.00,$6.33,15,28,13,25,25,6,12,10,A,1,08,50,F,H,$65300,28,$55836
00065050,7,7,2,2,$6.00,$4.43,$4.43,$4.00,15,24,17,28,25,6,11,9,N,1,17,,M,U,$65300,28,$55836
00186046,4,28,3,21,$15.00,$12.25,$10.21,$12.33,9,127,20,38,88,6,15,33,S,1,08,79,F,H,$65300,28,$55836
00007794,1,18,0,5,$20.00,$20.00,$7.28,,19,111,14,30,67,6,6,27,A,1,16,84,F,U,$67700,29,$55836
00065619,2,2,1,1,$20.00,$11.50,$11.50,$3.00,18,28,10,17,15,4,7,6,A,0,18,43,F,H,$59600,37,$71303
00065679,3,24,1,12,$10.00,$10.00,$2.84,$10.00,15,123,13,29,66,6,12,27,S,1,10,31,M,U,$39000,37,$42931
00065670,2,6,0,4,$15.00,$15.00,$10.50,,16,81,11,25,49,4,4,17,S,1,21,69,M,H,$68700,21,$42931
00065657,1,1,1,1,$25.00,$25.00,$25.00,$25.00,21,21,11,18,16,5,8,7,N,0,10,65,M,H,$33600,23,$42931
00003607,4,13,3,6,$10.00,$11.25,$8.39,$10.00,15,77,23,36,64,5,13,18,A,1,08,74,M,U,$68700,28,$0
00065724,3,36,3,20,$11.00,$10.33,$8.86,$10.33,20,130,12,32,84,6,17,35,S,1,10,79,M,H,$30100,24,$46808
00065718,2,20,2,11,$12.00,$12.00,$8.35,$12.00,20,123,12,31,77,5,14,32,A,1,09,46,F,H,$37100,23,$46808
00065707,7,14,5,9,$9.00,$7.43,$6.79,$7.20,16,68,11,30,51,5,15,21,S,1,10,68,M,H,$51200,39,$46808
00065748,3,14,2,10,$20.00,$16.67,$13.43,$15.00,17,123,14,33,73,6,15,27,A,1,15,76,M,H,$83400,25,$59924
00065745,3,13,2,10,$10.00,$9.33,$5.46,$9.00,18,105,13,30,57,6,14,25,S,1,18,84,M,U,$75700,35,$59924
00065738,2,7,0,2,$19.00,$19.50,$19.14,,26,53,11,33,45,5,5,20,A,0,15,41,M,H,$83400,25,$59924
00065737,1,2,0,0,$20.00,$20.00,$12.50,,26,43,9,27,30,4,4,12,A,0,21,,F,H,$46800,28,$59924
00065735,2,3,1,2,$15.00,$12.00,$9.67,$15.00,21,44,12,26,30,6,11,11,A,0,18,69,F,H,$76400,24,$59924
00065732,8,13,5,6,$10.00,$16.38,$19.00,$18.00,15,31,20,36,47,8,15,17,A,1,20,,M,U,$69000,34,$59924
