ID,LocX,LocY,RegDens,RegPop,MedHHInc,MeanHHSz
32907,-80.6773,28.012241,86,33732,$42121,2.78
32908,-80.68591,27.958982,74,5782,$40575,2.88
32909,-80.6468,27.950975,53,18299,$39762,2.82
32920,-80.60502,28.390932,89,9167,$30813,1.74
32922,-80.74197,28.366284,89,15799,$23608,2.32
32925,-80.60159,28.235092,77,2018,$40282,3.31
32926,-80.79585,28.392933,73,19363,$40799,2.58
32927,-80.79888,28.47123,81,27027,$43783,2.75
32931,-80.61119,28.326985,89,14666,$43100,1.91
32934,-80.69212,28.137443,81,14002,$45612,2.50
32935,-80.65077,28.13926,88,40730,$36528,2.27
32937,-80.59957,28.172041,92,27015,$48493,2.36
32940,-80.69403,28.21981,73,18612,$61145,2.29
32948,-80.59473,27.762118,49,5016,$32724,3.54
32949,-80.5288,27.929103,71,656,$36875,2.25
32950,-80.56986,27.974173,65,4417,$50313,2.57
32951,-80.53519,28.01514,83,10588,$53094,2.17
32952,-80.6691,28.350373,85,20682,$49229,2.43
32953,-80.70198,28.396301,77,21710,$42424,2.36
32955,-80.72559,28.308581,73,26287,$46276,2.48
32958,-80.48267,27.78783,78,20503,$37764,2.27
32960,-80.40294,27.636828,85,20049,$30754,2.07
32962,-80.39141,27.582151,85,20395,$37148,2.31
32963,-80.37248,27.676376,79,14096,$90105,2.01
32966,-80.51468,27.645377,41,12920,$35449,1.95
32967,-80.49709,27.724801,71,11452,$36929,2.63
32968,-80.45722,27.594718,66,8432,$50138,2.69
32970,-80.45364,27.750176,73,84,$6250,2.10
32976,-80.51458,27.877504,70,9808,$28191,1.84
329HH,-80.57895,28.144061,,0,$0,0.00
329XX,-80.66017,28.518972,,0,$0,0.00
33001,-80.79405,24.841814,62,550,$21858,2.17
33004,-80.14527,26.051916,88,15104,$33850,2.14
33009,-80.15004,25.987069,96,34293,$26804,1.91
33010,-80.27874,25.832374,99,45804,$22815,3.00
33012,-80.3007,25.864773,99,74476,$28676,3.02
33013,-80.27174,25.860373,98,33578,$31702,3.36
33014,-80.30732,25.902172,96,38542,$38485,2.85
33015,-80.3182,25.938687,98,49534,$43677,2.95
33016,-80.33285,25.887983,99,42995,$35762,3.24
33018,-80.3551,25.895557,83,37775,$45159,3.56
33019,-80.12232,26.018967,95,17661,$47324,1.76
33020,-80.14925,26.016984,97,40706,$28610,2.20
33021,-80.18922,26.023634,95,46310,$41263,2.24
33023,-80.21318,25.989119,97,60806,$37756,3.08
33024,-80.23852,26.023567,95,58453,$42934,2.79
33025,-80.27327,25.990494,94,46480,$45761,2.73
33026,-80.29444,26.0267,96,29614,$57355,2.58
33027,-80.34491,25.981409,86,25864,$36502,2.16
33028,-80.34798,26.018418,92,21575,$71581,3.11
33029,-80.40212,26.006373,86,35294,$76992,3.29
33030,-80.48688,25.479438,85,27424,$28910,3.33
33031,-80.49633,25.526214,68,5388,$58925,2.90
33032,-80.40522,25.524528,80,21137,$33873,3.59
33033,-80.42693,25.487988,68,30874,$30365,3.34
33034,-80.51383,25.431506,26,15345,$21635,3.29
33035,-80.44782,25.457913,81,2782,$45905,2.38
33036,-80.63677,24.91828,75,3519,$39234,1.94
33037,-80.40735,25.137661,70,12991,$44621,2.21
33040,-81.75661,24.567593,82,34238,$42255,2.29
33042,-81.48694,24.663121,63,6080,$53409,2.23
33043,-81.3436,24.675731,69,5168,$42384,2.20
33050,-81.0278,24.731758,82,11479,$36941,2.15
33054,-80.24945,25.909039,91,28231,$23598,3.18
33055,-80.27731,25.94422,97,45106,$39088,3.61
33056,-80.24962,25.946754,95,33225,$39132,3.50
33060,-80.12212,26.232009,96,32998,$34060,2.57
33062,-80.09594,26.236792,95,25883,$42382,1.74
33063,-80.21016,26.251909,96,50857,$38860,2.24
33064,-80.11319,26.279108,95,52776,$36341,2.48
33065,-80.25589,26.272608,97,51767,$43178,2.87
33066,-80.178,26.253238,96,16797,$38319,1.81
33067,-80.22728,26.3007,89,23208,$80040,2.99
33068,-80.21776,26.21606,98,47509,$39797,2.99
33069,-80.15816,26.22876,89,24777,$35632,2.03
33070,-80.5314,25.006349,78,5522,$42405,2.32
33071,-80.26564,26.242559,95,36851,$67039,2.95
33073,-80.18287,26.305433,89,20018,$56054,2.55
33076,-80.2731,26.30116,85,19576,$95989,3.22
330HH,-80.76713,24.884737,,0,$0,0.00
330XX,-80.3705,25.491437,,0,$0,0.00
33109,-80.13908,25.759474,80,339,$200001,1.77
33122,-80.31776,25.799962,,0,$0,0.00
33125,-80.23607,25.782176,99,48640,$21106,2.84
33126,-80.29719,25.777977,94,43978,$28980,2.83
33127,-80.20581,25.813808,98,27698,$20148,3.07
33128,-80.20225,25.777143,100,7178,$11873,2.39
33129,-80.20657,25.757227,98,11109,$52881,2.00
33130,-80.20339,25.768277,100,20535,$13684,2.41
33131,-80.18931,25.767368,95,4786,$56297,1.67
33132,-80.18754,25.784326,85,5192,$22969,1.60
33133,-80.24411,25.730678,97,29763,$44251,2.26
33134,-80.27034,25.753927,97,34013,$44741,2.32
33135,-80.23576,25.766577,100,35659,$18903,2.55
33136,-80.20291,25.786326,98,12986,$15363,2.45
33137,-80.19047,25.817325,98,17447,$27365,2.49
33138,-80.18623,25.853184,97,29572,$31879,2.50
33139,-80.14127,25.784276,100,38542,$26082,1.60
33140,-80.13085,25.814225,97,20198,$50517,2.05
33141,-80.12973,25.858573,100,36725,$24535,2.21
33142,-80.2369,25.812625,97,53499,$18506,2.98
33143,-80.29642,25.702929,93,29554,$44976,2.38
33144,-80.30839,25.76226,98,25416,$32258,2.96
33145,-80.23327,25.753177,99,29104,$31917,2.80
33146,-80.27256,25.720728,94,13242,$96609,2.51
33147,-80.23773,25.850124,97,50807,$22072,3.35
33149,-80.16195,25.700966,88,10513,$86244,2.47
33150,-80.20567,25.851974,98,26238,$21775,3.03
33154,-80.12761,25.881391,98,13527,$45016,1.97
33155,-80.30685,25.739011,96,43937,$44400,2.90
33156,-80.30689,25.66558,88,31837,$86823,2.93
33157,-80.34859,25.606583,94,61100,$47332,3.04
33158,-80.31642,25.637132,87,6585,$118410,3.16
33160,-80.13862,25.941535,98,33635,$33784,1.87
33161,-80.18164,25.893372,99,53183,$28694,2.96
33162,-80.17839,25.929571,98,45529,$32159,3.25
33165,-80.35831,25.734828,97,56985,$42329,3.15
33166,-80.30477,25.824725,88,22521,$43684,2.59
33167,-80.23264,25.885739,94,18081,$30671,3.44
33168,-80.21032,25.892185,97,25183,$31850,3.87
33169,-80.21277,25.94267,95,36358,$35897,3.09
33170,-80.41664,25.559785,77,8731,$26899,3.32
33172,-80.36152,25.786634,96,38444,$35381,2.77
33173,-80.36184,25.702429,96,33734,$51445,2.80
33174,-80.35919,25.763044,99,30331,$33616,3.05
33175,-80.41198,25.733204,97,52600,$50194,3.34
33176,-80.36,25.653431,93,51580,$51492,2.71
33177,-80.40235,25.595983,92,45481,$46699,3.58
33178,-80.36948,25.837696,76,14973,$61897,2.70
33179,-80.17942,25.95872,97,37064,$35652,2.40
33180,-80.14466,25.962069,97,20745,$50740,2.01
33181,-80.16048,25.897372,93,17811,$32223,2.22
33182,-80.40467,25.781127,72,17259,$57785,3.62
33183,-80.40812,25.699968,96,35403,$44623,3.07
33184,-80.40773,25.759184,98,19587,$42166,3.24
33185,-80.43995,25.723173,89,9804,$57029,3.36
33186,-80.40947,25.662292,94,60128,$52830,2.91
33187,-80.4765,25.596234,74,13937,$62019,3.38
33189,-80.34671,25.574834,89,20307,$41160,2.95
33190,-80.3494,25.56071,90,4882,$39356,2.96
33193,-80.44721,25.70028,91,42521,$39990,3.26
33194,-80.46511,25.745549,,0,$0,0.00
33196,-80.45925,25.650232,64,34630,$53333,3.21
331HH,-80.17311,25.808525,,0,$0,0.00
33301,-80.13188,26.121114,95,12019,$50706,1.76
33304,-80.12647,26.137693,97,18564,$31843,1.83
33305,-80.12607,26.153728,95,11888,$41438,1.95
33306,-80.1138,26.165212,95,4029,$50536,1.86
33308,-80.10846,26.191111,97,28864,$46841,1.78
33309,-80.17218,26.185461,91,33215,$39651,2.52
33311,-80.16866,26.13883,97,65363,$25557,2.97
33312,-80.17987,26.094665,93,44890,$38190,2.61
33313,-80.22447,26.148613,98,57332,$28699,2.67
33314,-80.22017,26.067966,89,23660,$35669,2.44
33315,-80.15423,26.094385,89,13083,$40635,2.11
33316,-80.12931,26.101114,87,10673,$48994,1.77
33317,-80.22377,26.113664,92,34451,$52327,2.81
33319,-80.22123,26.183628,96,42619,$33673,2.13
33321,-80.2631,26.211122,95,39616,$35016,2.03
33322,-80.27285,26.150863,97,40776,$36276,2.15
33323,-80.31409,26.156854,87,17705,$64137,3.01
33324,-80.2747,26.110631,93,42790,$46718,2.22
33325,-80.32098,26.112924,89,27529,$54682,2.91
33326,-80.37697,26.112366,92,30148,$66238,2.80
33327,-80.41441,26.120134,84,12981,$100481,3.24
33328,-80.27202,26.062016,89,20445,$60636,2.70
33330,-80.31581,26.05479,81,11248,$84887,3.18
33331,-80.36374,26.056111,85,21344,$88530,3.30
33332,-80.40885,26.049367,73,3759,$99269,3.33
33334,-80.13341,26.182161,97,30705,$35919,2.35
33351,-80.27183,26.179495,96,32452,$44409,2.67
33388,-80.25327,26.120714,,0,$0,0.00
33394,-80.13917,26.121364,,0,$0,0.00
333HH,-80.10915,26.14175,,0,$0,0.00
333XX,-80.71369,25.906766,,0,$0,0.00
33401,-80.06044,26.711192,93,20486,$30642,2.03
33403,-80.07032,26.802139,94,12502,$35429,2.46
33404,-80.06529,26.782114,91,29985,$31118,2.52
33405,-80.05851,26.669744,94,19847,$39278,2.52
33406,-80.09118,26.659294,90,25621,$42497,2.62
33407,-80.07297,26.750991,90,28973,$32169,2.60
33408,-80.06312,26.840684,89,17024,$53730,1.95
33409,-80.09444,26.709575,92,22017,$39145,2.24
33410,-80.08824,26.839588,87,26847,$49840,2.25
33411,-80.22077,26.719596,80,41623,$52025,2.67
33412,-80.24045,26.795367,66,9127,$70409,3.06
33413,-80.14722,26.668944,84,9355,$47813,2.55
33414,-80.25378,26.65671,84,37168,$69714,2.95
33415,-80.12704,26.659344,96,39629,$33216,2.47
33417,-80.12621,26.715596,93,27817,$26748,1.95
33418,-80.16052,26.877984,74,27258,$71976,2.38
33426,-80.08226,26.529581,88,15425,$41222,2.07
33428,-80.21842,26.348354,88,37569,$52266,2.66
33430,-80.6628,26.685125,64,21307,$22030,3.13
33431,-80.09624,26.381304,86,17454,$56381,2.24
33432,-80.08553,26.347305,93,17955,$48920,1.98
33433,-80.15649,26.347711,94,40423,$57247,2.04
33434,-80.167,26.382408,90,20620,$46992,2.00
33435,-80.06321,26.524549,95,30607,$35583,2.41
33436,-80.10462,26.530144,91,35622,$45047,2.12
33437,-80.15032,26.522249,83,39162,$52531,2.12
33438,-80.60369,26.900359,52,811,$35313,2.74
33440,-80.9973,26.714088,31,18113,$33290,3.07
33441,-80.09541,26.309657,96,26856,$35184,2.26
33442,-80.14548,26.309757,91,28837,$33089,1.82
33444,-80.07891,26.460951,94,21386,$36335,2.73
33445,-80.10583,26.459571,92,28046,$42653,2.09
33446,-80.1651,26.452473,79,15037,$35562,1.69
33455,-80.14698,27.076516,75,16376,$39957,2.12
33458,-80.11804,26.928035,85,33172,$54530,2.56
33460,-80.05676,26.619695,97,32067,$30360,2.56
33461,-80.08977,26.621145,95,35421,$32331,2.49
33462,-80.07437,26.579714,92,26283,$39267,2.33
33463,-80.12874,26.609226,92,40969,$39632,2.66
33467,-80.17921,26.601937,81,41159,$52935,2.43
33469,-80.09941,26.968795,79,14453,$56476,2.18
33470,-80.30156,26.751094,41,18854,$61644,3.19
33471,-81.11051,26.844989,25,5501,$29819,2.42
33476,-80.65426,26.817786,71,8407,$21875,3.33
33477,-80.0812,26.924709,88,11869,$63310,1.88
33478,-80.21527,26.925835,67,11423,$72319,3.07
33480,-80.03937,26.715067,89,11142,$84191,1.79
33483,-80.06517,26.465051,91,12525,$55639,1.88
33484,-80.1356,26.458152,92,24382,$33395,1.74
33486,-80.11227,26.344955,93,22519,$61181,2.44
33487,-80.08841,26.409953,89,16051,$60405,2.02
33493,-80.71827,26.663097,73,3905,$23589,3.32
33496,-80.1627,26.404353,88,20749,$74769,2.29
33498,-80.21825,26.391346,85,14516,$78244,2.75
334HH,-80.07847,26.738674,,0,$0,0.00
334XX,-80.61602,26.623112,1,154,$18646,3.21
33510,-82.29749,27.953801,90,22524,$51243,2.70
33511,-82.2948,27.911201,89,44627,$51114,2.62
33513,-82.14043,28.663132,56,10325,$27997,2.32
33514,-81.98278,28.654412,31,1514,$30588,2.85
33521,-82.07371,28.805331,40,502,$29643,2.61
33523,-82.19736,28.433019,65,17376,$30939,2.71
33525,-82.20293,28.346914,60,13975,$34422,2.53
33527,-82.21357,27.98706,73,11365,$38196,3.11
33534,-82.37407,27.837894,74,7407,$32574,2.90
33538,-82.14818,28.835261,50,4630,$27208,2.17
33540,-82.16868,28.235313,73,18631,$29997,2.25
33541,-82.20022,28.234624,80,23246,$28329,2.03
33543,-82.31602,28.187356,72,12019,$55121,2.61
33544,-82.34223,28.26658,65,7335,$53427,2.85
33547,-82.1508,27.788498,41,8379,$47907,2.85
33549,-82.46629,28.142694,79,44289,$54010,2.52
33556,-82.59055,28.143377,72,14257,$71141,2.82
33565,-82.14506,28.065552,64,16427,$39688,2.65
33566,-82.11686,28.013755,80,21611,$34358,2.71
33567,-82.1454,27.982949,74,26185,$42375,2.98
33569,-82.31799,27.847802,77,35900,$46197,2.69
33570,-82.44385,27.703801,71,12896,$28822,2.62
33572,-82.41078,27.771988,79,7498,$51378,2.38
33573,-82.35966,27.713353,83,16286,$38101,1.65
33576,-82.28878,28.331979,64,2256,$40168,2.50
33584,-82.2882,27.987925,81,20171,$43905,2.74
33585,-82.06126,28.754347,43,820,$25388,2.58
33592,-82.29837,28.077843,67,10144,$38830,2.68
33594,-82.24508,27.911226,87,48086,$61109,2.90
33597,-82.15053,28.568393,47,7412,$27913,2.70
33598,-82.32759,27.693924,61,8109,$38357,3.92
335HH,-82.30849,27.883997,,0,$0,0.00
335XX,-82.01694,28.459783,,0,$0,0.00
33602,-82.45724,27.956149,92,8906,$28125,2.21
33603,-82.46271,27.984198,95,20932,$30335,2.52
33604,-82.45661,28.016846,95,36625,$29997,2.45
33605,-82.43194,27.963849,87,17291,$20424,2.78
33606,-82.46911,27.936799,94,15011,$49291,1.87
33607,-82.49538,27.963798,91,23024,$27056,2.42
33609,-82.50657,27.943549,93,15994,$42247,2.11
33610,-82.40914,27.993498,86,32596,$27118,2.69
33611,-82.50582,27.891151,94,29890,$39146,2.05
33612,-82.45172,28.048595,94,42930,$26985,2.39
33613,-82.44989,28.077994,95,29562,$27772,2.13
33614,-82.50632,28.006247,91,43743,$32969,2.39
33615,-82.57777,28.005446,93,41381,$40819,2.45
33616,-82.52227,27.869251,91,11859,$36144,2.45
33617,-82.39372,28.039096,94,42285,$35709,2.41
33618,-82.49392,28.071502,89,20366,$49843,2.42
33619,-82.37526,27.94605,80,28215,$32273,2.88
33620,-82.41314,28.062961,95,2589,$0,0.00
33621,-82.52465,27.855078,70,2692,$38036,3.75
33624,-82.52355,28.07506,92,45043,$53565,2.52
33625,-82.55735,28.069755,86,20654,$54691,2.83
33626,-82.61135,28.052799,81,11116,$79561,2.66
33629,-82.50917,27.92085,95,23064,$59941,2.17
33634,-82.54937,28.005497,88,19040,$43084,2.67
33635,-82.60593,28.031088,86,12438,$46882,2.46
33637,-82.3629,28.038324,84,12606,$38755,2.37
33647,-82.36123,28.127973,77,26255,$66107,2.55
336HH,-82.47474,27.966575,,0,$0,0.00
33701,-82.63932,27.770955,96,15515,$21502,1.67
33702,-82.6449,27.843052,91,30207,$35904,2.11
33703,-82.62795,27.816977,95,25116,$41899,2.25
33704,-82.63752,27.796454,94,16754,$45541,2.11
33705,-82.64349,27.741306,94,28123,$27446,2.34
33706,-82.75179,27.741505,94,17303,$45252,1.81
33707,-82.71765,27.756505,95,26478,$31106,1.92
33708,-82.79322,27.811626,93,17214,$36081,1.85
33709,-82.72866,27.815953,95,25859,$29098,2.08
33710,-82.72244,27.788637,94,33396,$38419,2.26
33711,-82.68821,27.750655,93,19735,$31272,2.49
33712,-82.66572,27.745355,94,26100,$28739,2.44
33713,-82.68039,27.787904,95,31255,$32741,2.33
33714,-82.67612,27.817323,94,17729,$27460,2.20
33715,-82.72096,27.68301,86,7403,$70901,1.90
33716,-82.64516,27.874324,84,9993,$37125,1.68
33755,-82.78167,27.979114,95,26069,$33258,2.40
33756,-82.78702,27.944631,93,29138,$33825,2.14
33759,-82.71645,27.980297,92,20162,$36805,2.25
33760,-82.71366,27.90802,90,16962,$35779,2.27
33761,-82.72596,28.032827,92,19851,$41463,2.12
33762,-82.68389,27.883118,79,7294,$56406,1.90
33763,-82.74549,28.001394,96,17795,$33153,1.86
33764,-82.74116,27.932797,92,23941,$40305,2.15
33765,-82.74483,27.971362,91,13598,$35762,2.15
33767,-82.82504,27.982722,91,9828,$51069,1.81
33770,-82.80122,27.916149,95,24643,$32342,2.01
33771,-82.75531,27.906088,94,28614,$31483,1.96
33772,-82.79308,27.843349,94,23361,$38840,2.12
33773,-82.75634,27.883188,91,16304,$39763,2.27
33774,-82.82607,27.885283,94,18457,$38702,2.16
33776,-82.82712,27.853151,91,13246,$56057,2.51
33777,-82.76112,27.851052,90,17423,$42500,2.46
33778,-82.79594,27.885344,93,13539,$36328,2.29
33781,-82.71095,27.839802,93,25251,$33732,2.40
33782,-82.71145,27.861925,93,19551,$37049,2.29
33785,-82.84704,27.887923,95,5936,$48225,1.84
33786,-82.83938,27.924748,90,1540,$62313,2.11
337HH,-82.75515,27.826158,,0,$0,0.00
33801,-81.92393,28.041198,85,31731,$29120,2.30
33803,-81.95207,28.015032,84,26559,$37621,2.15
33805,-81.95802,28.071564,76,20229,$27902,2.60
33809,-81.95625,28.128494,71,28795,$42443,2.45
33810,-82.01033,28.106787,74,28549,$40294,2.68
33811,-82.00842,27.978316,76,16226,$44274,2.61
33813,-81.92215,27.965469,80,35824,$56828,2.75
33815,-81.9849,28.042948,85,13530,$25269,2.47
33823,-81.80267,28.068865,78,26785,$34895,2.64
33825,-81.50932,27.60047,59,23263,$28882,2.46
33827,-81.53291,27.826864,55,2473,$40455,2.77
33830,-81.82639,27.894991,65,25621,$36955,2.66
33834,-81.93582,27.613064,36,7349,$29256,3.01
33835,-81.95197,27.710056,,0,$0,0.00
33837,-81.63132,28.223014,61,21142,$39234,2.45
33838,-81.61872,28.021066,75,2843,$28942,2.53
33839,-81.75531,27.98038,84,1453,$31750,2.50
33841,-81.79406,27.7437,41,7922,$34005,2.83
33843,-81.5088,27.757986,51,10590,$28779,2.62
33844,-81.6235,28.101527,71,26645,$30802,2.64
33847,-81.8253,27.815882,24,279,$28438,2.90
33848,-81.50669,28.26074,80,534,$43988,3.05
33849,-82.06358,28.24625,57,419,$25625,3.01
33850,-81.72758,28.092512,79,4087,$37048,2.52
33851,-81.62373,28.044641,76,839,$40938,2.59
33852,-81.38206,27.293327,44,19671,$30375,2.34
33853,-81.52825,27.894622,58,34822,$30135,2.40
33857,-81.14111,27.397067,16,1696,$23500,2.39
33860,-81.97697,27.884256,64,16883,$40929,2.78
33865,-81.93704,27.432764,10,720,$23750,2.74
33868,-81.81863,28.180035,53,11098,$37157,2.76
33870,-81.42131,27.483817,67,22414,$27765,2.23
33872,-81.48535,27.475288,69,20714,$34138,2.17
33873,-81.8127,27.541676,54,14428,$30833,3.13
33877,-81.61744,27.982891,75,518,$18482,3.30
33880,-81.74554,27.997276,79,34077,$34293,2.62
33881,-81.72458,28.051985,81,28149,$30438,2.26
33884,-81.68256,27.997387,79,19875,$45689,2.32
33890,-81.72528,27.485551,27,4990,$31657,3.02
338HH,-81.57384,27.815726,,0,$0,0.00
338XX,-81.33849,27.646382,,0,$0,0.00
33901,-81.87271,26.62365,92,21083,$29875,2.21
33903,-81.9178,26.698526,76,23145,$33946,2.07
33904,-81.95528,26.582185,91,32842,$40352,2.19
33905,-81.74812,26.680407,76,26140,$35039,2.71
33907,-81.8701,26.566053,90,21315,$35065,2.10
33908,-81.93052,26.502677,78,25072,$40981,1.98
33909,-81.94968,26.687462,77,8297,$42541,2.82
33912,-81.82842,26.501582,80,33652,$51708,2.50
33913,-81.69985,26.542097,37,4233,$74564,2.71
33914,-82.00228,26.579862,82,25685,$49148,2.60
33916,-81.84418,26.6435,86,19853,$24050,2.80
33917,-81.86501,26.711647,76,28540,$33120,2.18
33919,-81.90175,26.555958,90,26415,$43027,2.05
33920,-81.61685,26.711362,47,4784,$42806,2.63
33921,-82.26352,26.759514,76,1545,$127020,1.95
33922,-82.14112,26.6636,62,4197,$37981,2.21
33924,-82.19101,26.519415,68,383,$68929,2.08
33928,-81.80197,26.425671,60,8772,$41380,2.04
33930,-81.46203,26.581172,13,646,$37422,2.80
33931,-81.93269,26.446463,82,10502,$41291,1.89
33935,-81.4303,26.760476,49,17991,$33065,3.13
33936,-81.61164,26.588982,72,16322,$33276,2.44
33944,-81.31568,26.95925,16,404,$47563,2.88
33945,-82.22166,26.59951,50,77,$131250,1.93
33946,-82.28662,26.849473,70,960,$64141,2.06
33947,-82.26126,26.894448,72,5220,$40967,2.13
33948,-82.14859,26.984486,79,14751,$37236,2.38
33950,-82.04107,26.914393,80,19273,$41180,1.95
33952,-82.09822,26.993876,89,30649,$31775,2.20
33953,-82.2112,27.012758,66,3298,$39795,2.18
33954,-82.12226,27.02442,79,7459,$45637,2.64
33955,-82.00403,26.837879,59,6206,$42334,2.18
33956,-82.09151,26.536435,69,4096,$35746,1.91
33957,-82.08046,26.439608,71,6051,$78780,1.98
33960,-81.39628,27.052583,8,738,$27875,2.51
33971,-81.70296,26.60599,72,8307,$43961,3.11
33972,-81.59392,26.634332,75,7958,$43920,2.50
33975,-81.27863,26.742327,,0,$0,0.00
33980,-82.05972,26.983094,80,8987,$31865,1.94
33981,-82.23093,26.922089,61,7153,$38038,2.32
33982,-81.95134,26.958821,30,9335,$33750,2.27
33983,-82.00965,26.999486,80,10967,$43964,2.35
33990,-81.95251,26.63075,88,23088,$42185,2.62
33991,-82.00675,26.634338,73,9113,$46958,2.71
33993,-82.01319,26.681122,63,4210,$45302,2.60
339HH,-81.99663,26.686716,,0,$0,0.00
339XX,-81.48618,26.944499,,0,$0,0.00
34102,-81.79852,26.142938,86,11677,$55648,1.93
34103,-81.80333,26.191117,92,13258,$61114,2.01
34104,-81.7477,26.15091,86,19035,$45032,2.25
34105,-81.76829,26.187767,80,9971,$59059,2.04
34108,-81.80826,26.252711,86,16563,$61475,2.12
34109,-81.76664,26.240637,83,17937,$52591,2.31
34110,-81.78727,26.28828,81,15755,$53761,2.05
34112,-81.75252,26.121546,84,26426,$38244,2.14
34113,-81.72002,26.067538,73,14296,$43630,2.49
34114,-81.63094,26.020283,41,8300,$36802,2.21
34116,-81.70644,26.183424,89,25149,$43805,3.08
34117,-81.55495,26.1785,58,9908,$54141,3.13
34119,-81.71861,26.256551,74,9674,$71901,2.45
34120,-81.59586,26.275676,56,12319,$52768,3.16
34134,-81.83134,26.348608,78,11659,$66947,1.94
34135,-81.77391,26.348523,78,25273,$41334,2.40
34137,-81.468,26.03569,7,407,$23533,3.95
34138,-81.36291,25.813786,60,515,$33750,2.50
34139,-81.38412,25.856771,66,692,$37639,2.13
34141,-81.20151,25.7265,1,108,$36328,1.64
34142,-81.39326,26.398248,39,23697,$25189,3.89
34145,-81.7133,25.940112,79,15236,$59615,2.08
